player_id,name,dob,birth_place,gp,pts,rbs,ast,fg,fg3,ft,efg,per,ws,venus_cycle,lat,lon,sun,moon,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,nn,sn,asc,mc
kuczebr01,Bruce Kuczenski,1961-02-03,"Bristol, Connecticut",15,1.9,1.5,0.5,27.0,0.0,66.7,27.0,0.5,0.4,Red_1,41.681537,-72.9407,AQUARIUS,VIRGO,PISCES,ARIES,CANCER,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,AQUARIUS,SAGITTARIUS
pinonjo01,John Pinone,1961-02-19,"Hartford, Connecticut",7,2.9,1.4,0.4,53.8,0.0,60.0,53.8,7.8,0.1,Red_1,41.765566,-72.690228,PISCES,ARIES,PISCES,ARIES,CANCER,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,PISCES,SAGITTARIUS
stanste01,Terence Stansbury,1961-02-27,"Wilmgton, Delaware",192,6.3,1.4,2.0,44.4,22.4,77.9,45.5,9.9,2.4,Red_1,0.0,0.0,PISCES,LEO,AQUARIUS,ARIES,CANCER,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,ARIES,CAPRICORN
worthja01,James Worthy,1961-02-27,"Gastonia, North Carolina",926,17.6,5.1,3.0,52.1,24.1,76.9,52.5,17.7,81.2,Red_1,35.261305,-81.201239,PISCES,LEO,AQUARIUS,ARIES,CANCER,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,PISCES,SAGITTARIUS
walkeda01,Darrell Walker,1961-03-09,"Chicago, Illinois",720,8.9,4.4,4.6,43.5,5.9,71.3,43.5,13.7,27.4,Red_1,41.87897,-87.66063,PISCES,SAGITTARIUS,AQUARIUS,ARIES,CANCER,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,PISCES,SAGITTARIUS
cummite01,Terry Cummings,1961-03-15,"Chicago, Illinois",1183,16.4,7.3,1.9,48.4,29.5,70.6,48.5,18.3,91.1,Red_1,41.87897,-87.66063,PISCES,PISCES,AQUARIUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,PISCES,SAGITTARIUS
bowiesa01,Sam Bowie,1961-03-17,"Lebanon, Pennsylvania",511,10.9,7.5,2.1,45.2,30.2,74.8,45.6,14.6,26.9,Red_1,40.343263,-76.423174,PISCES,ARIES,AQUARIUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,ARIES,CAPRICORN
biniojo01,Joe Binion,1961-03-26,"Rochester, New York",11,1.3,1.6,0.1,40.0,0.0,60.0,40.0,12.0,0.1,Red_1,43.160252,-77.626889,ARIES,LEO,PISCES,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,ARIES,CAPRICORN
scottby01,Byron Scott,1961-03-28,"Ogden, Utah",1073,14.1,2.8,2.5,48.2,37.0,83.3,51.4,15.5,75.2,Red_1,41.231877,-111.962366,ARIES,LEO,PISCES,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,PISCES,SAGITTARIUS
baileth01,Thurl Bailey,1961-04-07,"Washgton, District of Columbia",928,12.8,5.1,1.4,47.3,11.4,81.2,47.3,14.3,45.0,Red_1,0.0,0.0,ARIES,CAPRICORN,PISCES,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,TAURUS,AQUARIUS
jonesma02,Mark Jones,1961-04-10,"Rochester, New York",6,1.2,0.3,0.8,50.0,0.0,50.0,50.0,14.7,0.0,Red_1,43.160252,-77.626889,ARIES,AQUARIUS,ARIES,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,TAURUS,CAPRICORN
greigjo01,John Greig,1961-04-28,"Sacramento, California",9,2.1,0.7,0.0,53.8,0.0,83.3,53.8,19.9,0.1,Red_1,38.57873,-121.466786,TAURUS,LIBRA,TAURUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,ARIES,CAPRICORN
thomais01,Isiah Thomas,1961-04-30,"Chicago, Illinois",979,19.2,3.6,9.3,45.2,29.0,75.9,46.5,18.1,80.7,Red_1,41.87897,-87.66063,TAURUS,SCORPIO,TAURUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,GEMINI,AQUARIUS
hinsoro01,Roy Hinson,1961-05-02,"Trenton, New Jersey",507,14.2,6.8,1.0,49.9,0.0,74.1,49.9,14.7,30.2,Red_1,40.220327,-74.752724,TAURUS,SAGITTARIUS,TAURUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,GEMINI,AQUARIUS
williro02,Rob Williams,1961-05-05,"Houston, Texas",153,8.6,2.2,5.4,43.9,27.4,78.9,44.6,12.2,2.1,Red_1,37.321449,-91.963436,TAURUS,CAPRICORN,TAURUS,ARIES,CANCER,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,TAURUS,AQUARIUS
rodmade01,Dennis Rodman,1961-05-13,"Trenton, New Jersey",911,7.3,13.1,1.8,52.1,23.1,58.4,52.9,14.6,89.8,Red_1,40.220327,-74.752724,TAURUS,TAURUS,GEMINI,ARIES,LEO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,GEMINI,PISCES
thomppa01,Paul Thompson,1961-05-25,"Smyrna, Tennessee",154,8.9,3.5,1.5,43.2,21.0,79.2,43.8,13.7,4.9,Red_1,35.95645,-88.33171,GEMINI,LIBRA,GEMINI,ARIES,LEO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,GEMINI,PISCES
perkisa01,Sam Perkins,1961-06-14,"Brooklyn, New York",1286,11.9,6.0,1.5,45.9,36.2,81.1,49.4,15.5,105.4,Red_1,0.0,0.0,GEMINI,CANCER,CANCER,TAURUS,LEO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,CANCER,ARIES
thompla01,LaSalle Thompson,1961-06-23,"Ccnati, Ohio",985,7.9,6.8,1.2,49.2,15.4,73.7,49.2,13.6,35.0,Red_1,0.0,0.0,CANCER,LIBRA,CANCER,TAURUS,LEO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,VIRGO,PISCES,LEO,ARIES
malonje01,Jeff Malone,1961-06-28,"Mobile, Alabama",905,19.0,2.6,2.4,48.4,26.8,87.1,48.7,15.2,54.2,White_5,30.665175,-88.125876,CANCER,CAPRICORN,CANCER,TAURUS,LEO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,ARIES
sundvjo01,Jon Sundvold,1961-07-02,"Sioux Falls, South Dakota",502,7.7,1.1,2.9,45.2,39.2,84.9,48.3,12.5,8.9,White_5,43.540834,-96.728866,CANCER,PISCES,CANCER,TAURUS,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,ARIES
kellocl01,Clark Kellogg,1961-07-02,"Cleveland, Ohio",260,18.9,9.5,2.9,49.7,33.8,75.7,50.0,19.3,20.9,White_5,41.496551,-81.65133,CANCER,PISCES,CANCER,TAURUS,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
austike01,Ken Austin,1961-07-15,"Los Angeles, California",7,1.7,0.4,0.1,46.2,0.0,0.0,46.2,5.6,0.0,White_5,34.05513,-118.25703,CANCER,LEO,CANCER,GEMINI,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
mcneach01,Chris McNealy,1961-07-15,"Fresno, California",108,4.3,4.6,1.0,45.6,0.0,65.8,45.6,10.3,2.6,White_5,36.75156,-119.800612,CANCER,LEO,CANCER,GEMINI,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
carran01.,Antoine Carr,1961-07-23,"Oklahoma City, Oklahoma",987,9.3,3.4,1.1,50.3,13.0,78.0,50.3,14.2,42.1,White_5,35.393761,-97.602513,LEO,SAGITTARIUS,CANCER,GEMINI,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
holtomi01,Michael Holton,1961-08-04,"Seattle, Washington",325,6.2,1.4,3.0,44.1,25.7,80.7,44.9,10.5,4.8,White_5,47.673455,-122.331537,LEO,TAURUS,LEO,CANCER,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
kitegr01.,Greg Kite,1961-08-05,"Houston, Texas",680,2.5,3.8,0.5,43.8,16.7,48.6,43.8,6.5,5.6,White_5,37.321449,-91.963436,LEO,GEMINI,LEO,CANCER,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,TAURUS
suttlda01,Dane Suttle,1961-08-09,"Los Angeles, California",46,5.9,1.1,1.0,50.7,0.0,85.7,50.7,15.3,1.0,White_5,34.05513,-118.25703,LEO,CANCER,LEO,CANCER,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
ehlocr01.,Craig Ehlo,1961-08-11,"Lubbock, Texas",873,8.6,3.6,2.8,45.3,36.9,68.9,50.0,13.4,41.2,White_5,33.561746,-101.898472,LEO,LEO,LEO,CANCER,VIRGO,AQUARIUS,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,TAURUS
mccraro01,Rodney McCray,1961-08-29,"Mount Vernon, New York",768,11.7,6.6,3.6,50.3,26.0,76.1,50.7,14.4,56.0,White_5,40.913832,-73.829469,VIRGO,ARIES,VIRGO,CANCER,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,VIRGO,GEMINI
crossje01,Jeff Cross,1961-09-01,"Chicago, Illinois",21,1.2,1.4,0.0,25.0,0.0,56.0,25.0,1.5,0.1,White_5,41.87897,-87.66063,VIRGO,GEMINI,VIRGO,LEO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,VIRGO,GEMINI
crossru01,Russell Cross,1961-09-05,"Chicago, Illinois",45,3.7,1.8,0.5,57.1,0.0,41.8,57.1,15.3,0.8,White_5,41.87897,-87.66063,VIRGO,CANCER,LIBRA,LEO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,VIRGO,GEMINI
threase01,Sedale Threatt,1961-09-10,"Atlanta, Georgia",951,9.8,1.8,3.8,48.5,29.3,81.5,49.6,14.7,48.0,White_5,33.769805,-84.414581,VIRGO,VIRGO,LIBRA,LEO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,VIRGO,GEMINI
willike01,Kevin Williams,1961-09-11,"New York, New York",260,4.9,1.4,1.2,43.5,7.7,80.5,43.6,10.6,2.6,White_5,40.68295,-73.9708,VIRGO,LIBRA,LIBRA,LEO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,CANCER
colemno01,Norris Coleman,1961-09-27,"Jacksonville, Florida",29,5.3,2.8,0.4,34.6,50.0,55.6,34.8,6.6,0.4,White_5,30.369914,-81.660992,LIBRA,TAURUS,LIBRA,VIRGO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,CANCER
philled01,Eddie Phillips,1961-09-29,"Birmgham, Alabama",48,3.2,1.6,0.6,40.6,0.0,67.8,40.6,7.5,0.1,White_5,0.0,0.0,LIBRA,GEMINI,SCORPIO,VIRGO,LIBRA,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,LEO
phelpmi01,Michael Phelps,1961-10-03,"Vicksburg, Mississippi",132,3.6,1.1,1.0,41.6,9.1,63.9,41.8,8.8,0.3,White_5,32.316767,-90.874753,LIBRA,LEO,SCORPIO,VIRGO,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,CANCER
thibepe01,Peter Thibeaux,1961-10-03,"Los Angeles, California",93,5.0,1.5,0.5,45.3,28.6,62.6,45.6,10.5,0.1,White_5,34.05513,-118.25703,LIBRA,LEO,SCORPIO,VIRGO,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,VIRGO,GEMINI
harpede01,Derek Harper,1961-10-13,"Elberton, Georgia",1199,13.3,2.4,5.5,46.3,35.4,74.5,50.3,16.0,86.8,White_5,34.109326,-82.866904,LIBRA,SAGITTARIUS,SCORPIO,VIRGO,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,CANCER
riverdo01,Doc Rivers,1961-10-13,"Chicago, Illinois",864,10.9,3.0,5.7,44.4,32.8,78.4,46.9,16.6,68.2,White_5,41.87897,-87.66063,LIBRA,SAGITTARIUS,SCORPIO,VIRGO,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,CANCER
wilsoot01,Othell Wilson,1961-10-26,"Alexandria, Virginia",127,4.2,1.7,3.3,45.4,17.6,74.6,46.0,11.3,1.4,White_5,38.80484,-77.04692,SCORPIO,GEMINI,LIBRA,LIBRA,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,SCORPIO,LEO
carteho01,Howard Carter,1961-10-26,"Baton Rouge, Louisiana",66,5.3,1.3,1.1,44.0,22.7,77.4,44.7,10.3,0.0,White_5,30.46297,-91.14273,SCORPIO,GEMINI,LIBRA,LIBRA,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LIBRA,LEO
grangst01,Stewart Granger,1961-10-27,"Montreal, Quebec",80,4.0,1.0,2.2,41.4,23.5,74.2,42.1,8.4,0.1,White_5,45.572744,-73.586295,SCORPIO,GEMINI,LIBRA,LIBRA,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,SCORPIO,LEO
singlmc01,McKinley Singleton,1961-10-29,"Memphis, Tennessee",2,2.0,0.0,0.5,66.7,0.0,0.0,66.7,13.3,0.0,White_5,35.112125,-89.954644,SCORPIO,CANCER,LIBRA,LIBRA,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,SCORPIO,LEO
smithde02,Derek Smith,1961-11-01,"Hogansville, Georgia",408,12.8,3.2,2.1,49.9,29.4,75.3,50.4,15.1,18.3,White_5,33.167109,-84.903383,SCORPIO,LEO,LIBRA,LIBRA,SCORPIO,CAPRICORN,CAPRICORN,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,SCORPIO,LEO
colembe01,Ben Coleman,1961-11-14,"Mneapolis, Minnesota",227,6.6,4.1,0.6,51.6,0.0,75.9,51.6,12.3,5.0,Blue_4,0.0,0.0,SCORPIO,AQUARIUS,SCORPIO,SCORPIO,SAGITTARIUS,AQUARIUS,CAPRICORN,VIRGO,SCORPIO,VIRGO,LEO,AQUARIUS,SAGITTARIUS,VIRGO
kleinjo01,Joe Kleine,1962-01-04,"Colorado Sprgs, Colorado",965,4.8,4.1,0.6,45.3,27.1,79.4,45.4,10.5,19.1,Blue_4,0.0,0.0,CAPRICORN,SAGITTARIUS,CAPRICORN,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,VIRGO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,SCORPIO
cofiefr01,Fred Cofield,1962-01-04,"Ypsilanti, Michigan",50,3.4,1.0,1.7,39.5,18.8,60.0,40.3,7.7,0.5,Blue_4,42.241912,-83.618475,CAPRICORN,SAGITTARIUS,CAPRICORN,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,VIRGO,SCORPIO,VIRGO,LEO,AQUARIUS,SAGITTARIUS,LIBRA
gravebu01,Butch Graves,1962-01-05,"Scarsdale, New York",4,1.3,0.5,0.3,33.3,0.0,20.0,33.3,0.8,0.1,Blue_4,41.001515,-73.785109,CAPRICORN,CAPRICORN,CAPRICORN,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,VIRGO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,SCORPIO
jonesch02,Charles Jones,1962-01-12,"Scooba, Mississippi",201,5.0,3.8,1.0,49.3,11.1,61.1,49.4,12.2,4.5,Blue_4,32.829474,-88.480992,CAPRICORN,ARIES,AQUARIUS,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,LIBRA
moorero01,Ron Moore,1962-01-16,"New York, New York",14,1.7,0.6,0.1,31.0,0.0,75.0,31.0,2.0,0.1,Blue_4,40.68295,-73.9708,CAPRICORN,GEMINI,AQUARIUS,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,SCORPIO
mcqueco01,Cozell McQueen,1962-01-18,"Paris, France",3,2.0,2.7,0.0,100.0,0.0,0.0,100.0,58.3,0.1,Blue_4,48.858705,2.342865,CAPRICORN,CANCER,AQUARIUS,CAPRICORN,CAPRICORN,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,TAURUS,CAPRICORN
cagemi01.,Michael Cage,1962-01-28,"West Memphis, Arkansas",1140,7.3,7.6,0.9,51.5,0.0,66.4,51.5,13.9,74.4,Blue_4,35.1514,-90.185285,AQUARIUS,SCORPIO,AQUARIUS,AQUARIUS,CAPRICORN,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,SCORPIO
flemive01,Vern Fleming,1962-02-04,"New York, New York",893,11.3,3.4,4.8,49.8,18.1,76.4,50.1,15.1,52.0,Blue_4,40.68295,-73.9708,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,AQUARIUS,SAGITTARIUS
fieldke01,Kenny Fields,1962-02-09,"Iowa City, Iowa",184,6.2,2.5,1.0,47.4,18.8,73.3,47.5,11.7,4.2,Blue_4,41.65748,-91.51939,AQUARIUS,ARIES,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CAPRICORN,SCORPIO
slubyto01,Tom Sluby,1962-02-18,"Washgton, District of Columbia",31,2.4,0.4,0.5,51.7,0.0,61.9,51.7,12.2,0.2,Blue_4,0.0,0.0,AQUARIUS,LEO,AQUARIUS,PISCES,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,PISCES,SAGITTARIUS
plummga01,Gary Plummer,1962-02-21,"Highland Park, Michigan",126,4.2,2.4,0.5,43.0,14.3,71.7,43.2,8.1,0.2,Blue_4,42.39587,-85.41973,PISCES,VIRGO,AQUARIUS,PISCES,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,AQUARIUS,SAGITTARIUS
peterji01,Jim Petersen,1962-02-22,"Mneapolis, Minnesota",491,6.9,4.8,1.0,48.6,7.1,72.5,48.6,11.0,13.8,Blue_4,0.0,0.0,PISCES,LIBRA,AQUARIUS,PISCES,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,PISCES,SAGITTARIUS
mccorti01,Tim McCormick,1962-03-10,"Detroit, Michigan",483,8.3,4.9,1.0,53.5,6.3,70.3,53.5,12.8,21.5,Blue_4,42.398649,-83.164515,PISCES,TAURUS,AQUARIUS,PISCES,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,PISCES,SAGITTARIUS
sewelto01,Tom Sewell,1962-03-11,"Pensacola, Florida",21,1.0,0.2,0.3,25.0,0.0,50.0,25.0,2.7,0.4,Blue_4,30.439959,-87.176514,PISCES,TAURUS,AQUARIUS,ARIES,AQUARIUS,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,PISCES,SAGITTARIUS
woodle01.,Leon Wood,1962-03-25,"Columbia, South Carolina",274,6.4,1.2,3.2,39.2,32.6,79.2,44.9,12.6,6.7,Blue_4,34.044165,-80.846323,ARIES,SCORPIO,PISCES,ARIES,PISCES,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,ARIES,CAPRICORN
martife01,Fernando Martín,1962-03-25,"Madrid, Spain",24,0.9,1.2,0.4,29.0,0.0,36.4,29.0,0.9,0.4,Blue_4,40.429913,-3.669245,ARIES,SCORPIO,PISCES,ARIES,PISCES,AQUARIUS,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
stockjo01,John Stockton,1962-03-26,"Spokane, Washington",1504,13.1,2.7,10.5,51.5,38.4,82.6,54.6,21.8,207.7,Blue_4,47.660011,-117.4058,ARIES,SAGITTARIUS,PISCES,ARIES,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,AQUARIUS,SAGITTARIUS
wrighbr01,Brad Wright,1962-03-26,"Hollywood, California",16,3.4,3.4,0.1,41.2,0.0,42.9,41.2,9.5,0.1,Blue_4,0.0,0.0,ARIES,SAGITTARIUS,PISCES,ARIES,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,TAURUS,CAPRICORN
blabuw01.,Uwe Blab,1962-03-26,"Munich, Germany",235,2.1,1.8,0.4,43.3,0.0,60.8,43.3,6.6,0.4,Blue_4,48.152126,11.544467,ARIES,SAGITTARIUS,PISCES,ARIES,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
turneje01,Jeff Turner,1962-04-09,"Bangor, Maine",612,6.0,3.3,1.0,46.7,34.4,76.9,47.8,8.4,8.9,Black_3,44.82774,-68.798952,ARIES,GEMINI,ARIES,TAURUS,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,GEMINI,AQUARIUS
toneyse01,Sedric Toney,1962-04-13,"Columbus, Mississippi",112,3.7,0.9,2.1,36.5,34.1,78.1,40.6,7.8,0.0,Black_3,33.503548,-88.409056,ARIES,LEO,ARIES,TAURUS,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,TAURUS,CAPRICORN
popeda01.,David Pope,1962-04-15,"Newport News, Virginia",33,1.9,0.9,0.3,35.6,50.0,52.9,36.3,4.7,0.1,Black_3,37.077755,-76.514264,ARIES,VIRGO,ARIES,TAURUS,PISCES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,TAURUS,AQUARIUS
rowanro01,Ron Rowan,1962-04-23,"New Brighton, Pennsylvania",7,1.7,0.1,0.1,44.4,100.0,75.0,50.0,22.2,0.0,Black_3,40.736606,-80.309872,TAURUS,SAGITTARIUS,TAURUS,TAURUS,ARIES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,GEMINI,AQUARIUS
campbto01,Tony Campbell,1962-05-07,"Teaneck, New Jersey",690,11.6,3.1,1.5,45.6,25.4,79.0,46.0,14.5,20.7,Black_3,40.8976,-74.01597,TAURUS,GEMINI,GEMINI,GEMINI,ARIES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,GEMINI,AQUARIUS
wilkied01,Eddie Lee Wilkins,1962-05-07,"Cartersville, Georgia",322,4.8,3.1,0.2,47.0,0.0,56.4,47.0,10.2,2.5,Black_3,34.160411,-84.799481,TAURUS,GEMINI,GEMINI,GEMINI,ARIES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,GEMINI,AQUARIUS
edelike01,Kenton Edelin,1962-05-24,"Heidelburg, Germany",10,1.1,2.6,1.0,30.8,0.0,37.5,30.8,3.3,0.1,Black_3,0.0,0.0,GEMINI,AQUARIUS,GEMINI,CANCER,ARIES,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
feitlda01,Dave Feitl,1962-06-08,"Butler, Pennsylvania",275,4.3,3.0,0.5,43.3,0.0,75.1,43.3,9.8,1.4,Black_3,40.861658,-79.896166,GEMINI,LEO,GEMINI,CANCER,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
drexlcl01,Clyde Drexler,1962-06-22,"New Orleans, Louisiana",1086,20.4,6.1,5.6,47.2,31.8,78.8,49.5,21.1,135.6,Black_3,30.056708,-89.889852,CANCER,AQUARIUS,GEMINI,LEO,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,ARIES
gordola01,Lancaster Gordon,1962-06-24,"Jackson, Mississippi",201,5.6,1.3,1.5,39.1,27.1,76.7,40.0,9.4,2.7,Black_3,32.30835,-90.229913,CANCER,PISCES,GEMINI,LEO,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,ARIES
kerseje01,Jerome Kersey,1962-06-26,"Clarksville, Virginia",1153,10.3,5.5,1.9,46.5,20.1,69.0,46.7,14.9,69.5,Black_3,36.617213,-78.571257,CANCER,ARIES,GEMINI,LEO,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,ARIES
murphja01,Jay Murphy,1962-06-26,"Meriden, Connecticut",67,2.4,1.7,0.2,33.2,0.0,60.7,33.2,6.7,0.5,Black_3,41.537852,-72.784007,CANCER,ARIES,GEMINI,LEO,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,ARIES
sittoch01,Charlie Sitton,1962-07-03,"McMnville, Oregon",43,2.1,1.4,0.6,41.5,0.0,52.0,41.5,8.0,0.1,Black_3,0.0,0.0,CANCER,CANCER,GEMINI,LEO,TAURUS,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,TAURUS
thornbo01,Bob Thornton,1962-07-10,"Los Angeles, California",283,3.0,2.5,0.3,44.4,22.2,55.8,44.6,6.2,1.3,Black_3,34.05513,-118.25703,CANCER,LIBRA,GEMINI,LEO,GEMINI,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,CANCER,PISCES
hugheri01,Alfredrick Hughes,1962-07-19,"Chicago, Illinois",68,5.2,1.7,0.9,40.9,17.6,58.3,41.3,8.2,0.5,Black_3,41.87897,-87.66063,CANCER,AQUARIUS,CANCER,VIRGO,GEMINI,PISCES,AQUARIUS,LEO,SCORPIO,VIRGO,LEO,AQUARIUS,LEO,TAURUS
